Month,usg_apt,fg_apt,carrier,Total
6,BWI,CUN,DL,168
6,BWI,CUN,NK,4339
6,BWI,GCM,WN,947
6,BWI,GCM,KX,95
6,BWI,GVA,27Q,1
6,BWI,KEF,FI,8807
6,BWI,KEF,OG,11835
6,BWI,LHR,BA,10809
6,BWI,LIR,WN,3098
6,BWI,MBJ,WN,22371
6,BWI,NAS,WN,2308
6,BWI,PLS,WN,885
6,BWI,PTY,CM,5348
6,BWI,PTY,UA,171
6,BWI,PUJ,WN,18514
6,BWI,RMS,X9,474
6,BWI,SJO,WN,3176
6,BWI,YYZ,UA,73
6,BWI,YYZ,SVW,5
6,CAE,PVR,13Q,14
6,CAE,YYZ,13Q,4
6,CHA,VIE,AOQ,3
6,CHS,FAB,JCO,2
6,CHS,IBZ,AOQ,10
6,CHS,LBG,VJT,2
6,CHS,MAN,BY,340
6,CHS,MBJ,AA,188
6,CHS,PSA,17Q,3
6,CHS,YYZ,QK,2943
6,CHS,TQO,AA,171
6,CLE,CUN,UA,1631
6,CLE,CUN,F9,8737
6,CLE,DUB,EI,5812
6,CLE,LTN,VJT,22
6,CLE,MBJ,F9,2332
6,CLE,NHT,VJT,6
6,CLE,PUJ,F9,4933
6,CLE,YYZ,AC,55
6,CLE,YYZ,UA,66
6,CLE,YYZ,QK,9939
6,CLE,YYZ,13Q,1
6,CLE,ZAG,GCQ,4
6,CLL,FRA,VJT,1
6,CLL,SAL,UA,162
6,CLT,ANU,AA,1409
6,CLT,ATH,VJT,9
6,CLT,AUA,AA,19399
6,CLT,BDA,AA,6029
6,CLT,BGI,AA,9449
6,CLT,BZE,AA,2176
6,CLT,CDG,AA,12817
6,CLT,CUN,AA,43696
6,CLT,CUN,VB,914
6,CLT,CUR,AA,1966
6,CLT,CZM,AA,1429
6,CLT,DUB,AA,15425
6,CLT,ELH,OH,2895
6,CLT,FCO,AA,15919
6,CLT,FPO,OH,698
6,CLT,FRA,AA,15056
6,CLT,GCM,AA,9651
6,CLT,GDL,Y4,3996
6,CLT,GGT,AA,1249
6,CLT,GGT,OH,2574
6,CLT,GND,AA,1426
6,CLT,KIN,AA,166
6,CLT,LHR,AA,46007
6,CLT,LIR,AA,9211
6,CLT,MAD,AA,15312
6,CLT,MBJ,AA,30679
6,CLT,MEX,AA,8749
6,CLT,MHH,MQ,3356
6,CLT,MUC,LH,17188
6,CLT,MUC,AA,14766
6,CLT,NAS,AA,20797
6,CLT,PLS,AA,21325
6,CLT,POP,AA,1794
6,CLT,PUJ,AA,31949
6,CLT,SJD,AA,7204
6,CLT,SJO,AA,8070
6,CLT,SKB,AA,1349
6,CLT,SXM,AA,8321
6,CLT,TER,AA,254
6,CLT,UVF,AA,9542
6,CLT,YUL,AA,931
6,CLT,YUL,OH,7311
6,CLT,YVR,AA,7905
6,CLT,YYC,AA,1206
6,CLT,YYZ,AA,5974
6,CLT,YYZ,QK,7838
6,CLT,YYZ,OH,12411
6,CLT,TQO,AA,8203
6,CMH,CUN,WN,2534
6,CMH,CUN,VB,1648
6,CMH,FAB,SWQ,3
6,CMH,NOC,VJT,2
6,CMH,YUL,13Q,4
6,CMH,YYZ,QK,7201
6,CMH,NLU,SY,57
6,COS,BZE,WN,173
6,COS,BZE,UA,162
6,COS,CUN,WN,276
6,COS,SJD,WN,140
6,COS,YVR,UA,165
6,COS,YVR,QK,73
6,COS,YYC,UA,163
6,CRP,GDL,YV,128
6,CRP,SAL,UA,149
6,CRP,TAM,YV,65
6,CVG,CDG,DL,13065
6,CVG,CUN,F9,4155
6,CVG,CUN,VB,2927
6,CVG,LHR,BA,8439
6,CVG,MBJ,G4,1190
6,CVG,PUJ,G4,3167
6,CVG,SJD,VB,1147
6,CVG,YUL,NLQ,1
6,CVG,YYZ,DL,62
6,CVG,YYZ,UA,64
6,CVG,YYZ,QK,7122
6,CVG,YYZ,13Q,8
6,DAB,ELH,LF,15
6,DAB,TCB,04Q,6
6,DAL,BLQ,EAU,3
6,DAL,GIG,VJT,5
6,DAL,HEL,AOQ,8
6,DAL,YEG,AC,186
6,DAL,CSL,2JQ,1103
6,DCA,BDA,AA,5779
6,DCA,NAS,AA,8678
6,DCA,YHZ,YX,476
6,DCA,YOW,QK,3669
6,DCA,YUL,QK,11173
6,DCA,YYZ,QK,14468
6,DCA,YYZ,OH,7046
6,DEN,ARN,15Q,1
6,DEN,BZE,WN,1424
6,DEN,BZE,UA,1388
6,DEN,CDG,AF,8573
6,DEN,CUN,WN,18266
6,DEN,CUN,UA,29270
6,DEN,CUN,F9,10697
6,DEN,CTA,VJT,8
6,DEN,CUU,Y4,3674
6,DEN,CYB,KX,65
6,DEN,CZM,UA,1509
6,DEN,DUB,EI,7798
6,DEN,FRA,LH,16630
6,DEN,FRA,UA,14867
6,DEN,GCM,KX,930
6,DEN,GDL,Y4,8979
6,DEN,HEL,15Q,1
6,DEN,IST,TK,4503
6,DEN,KEF,FI,15362
6,DEN,LHR,BA,19203
6,DEN,LHR,UA,28843
6,DEN,LIR,WN,3062
6,DEN,LIR,UA,8719
6,DEN,MBJ,UA,1376
6,DEN,MEX,AM,9631
6,DEN,MEX,Y4,5950
6,DEN,MID,UA,174
6,DEN,MTY,VB,2019
6,DEN,MUC,LH,16570
6,DEN,MUC,UA,13936
6,DEN,NAS,UA,1379
6,DEN,NRT,UA,13424
6,DEN,PTY,CM,9047
6,DEN,PVR,WN,8288
6,DEN,PVR,UA,7054
6,DEN,PVR,F9,4952
6,DEN,RTB,UA,1160
6,DEN,SJD,WN,10741
6,DEN,SJD,UA,9402
6,DEN,SJO,WN,2964
6,DEN,SJO,UA,2957
6,DEN,SNN,24Q,5
6,DEN,YEG,UA,14582
6,DEN,YHU,SY,44
6,DEN,YUL,AC,8570
6,DEN,YUL,SY,41
6,DEN,YVR,AC,6537
6,DEN,YVR,UA,34755
6,DEN,YVR,QK,3537
6,DEN,YVR,SY,45
6,DEN,YWG,OO,3333
6,DEN,YYC,UA,18087
6,DEN,YYC,WS,7810
6,DEN,YYZ,AC,14573
6,DEN,YYZ,UA,14812
6,DEN,ZRH,8R,8171
6,DFW,AGU,MQ,6297
6,DFW,AMS,AA,12773
6,DFW,AUA,AA,1671
6,DFW,BCN,AA,16119
6,DFW,BJX,AA,16355
6,DFW,BJX,MQ,3237
6,DFW,BJX,VB,2728
6,DFW,BOG,AA,8666
6,DFW,BZE,AA,12318
6,DFW,CDG,AF,14819
6,DFW,CDG,AA,26096
6,DFW,CUN,AA,77299
6,DFW,CUN,NK,12843
6,DFW,CUN,SY,27773
6,DFW,CUN,F9,9946
6,DFW,CUU,MQ,6799
6,DFW,CZM,AA,11615
6,DFW,DGO,AA,5927
6,DFW,DGO,MQ,373
6,DFW,DOH,QR,36422
6,DFW,DUB,AA,15042
6,DFW,FCO,AA,31804
6,DFW,FRA,LH,12334
6,DFW,FRA,AA,14937
6,DFW,GCM,AA,9081
6,DFW,GDL,AA,25027
6,DFW,GDL,Y4,11691
6,DFW,GRU,AA,15283
6,DFW,GUA,AA,17500
6,DFW,HEL,AY,12396
6,DFW,HND,JL,13565
6,DFW,HND,AA,13484
6,DFW,HUX,MQ,1039
6,DFW,ICN,KE,15366
6,DFW,ICN,AA,16177
6,DFW,IST,TK,16686
6,DFW,LHR,BA,24721
6,DFW,LHR,AA,66283
6,DFW,LIR,AA,9596
6,DFW,MAD,IB,15305
6,DFW,MAD,AA,27502
6,DFW,MBJ,AA,10107
6,DFW,MBJ,UA,166
6,DFW,MEL,QF,5163
6,DFW,MEX,AA,34822
6,DFW,MEX,5D,5385
6,DFW,MEX,Y4,7314
6,DFW,MID,AA,6348
6,DFW,MLM,AA,6898
6,DFW,MTY,AA,11940
6,DFW,MTY,MQ,13163
6,DFW,MTY,VB,9644
6,DFW,MZT,AA,1715
6,DFW,MZT,MQ,557
6,DFW,NAS,AA,15958
6,DFW,NRT,AA,13631
6,DFW,OAX,AA,12656
6,DFW,PLS,AA,9311
6,DFW,PUJ,AA,11122
6,DFW,PUJ,SY,6985
6,DFW,PVG,AA,12382
6,DFW,PVR,AA,38499
6,DFW,PVR,F9,2403
6,DFW,RTB,AA,2701
6,DFW,SAL,LR,275
6,DFW,SAL,TA,11829
6,DFW,SAL,AA,9543
6,DFW,SAP,AA,331
6,DFW,SJD,AA,52332
6,DFW,SJO,AA,18454
6,DFW,SLP,AA,11909
6,DFW,SYD,QF,11792
6,DFW,TRC,MQ,6175
6,DFW,VER,MQ,2158
6,DFW,XPL,AA,1403
6,DFW,YUL,AC,7501
6,DFW,YUL,AA,8109
6,DFW,YVR,AA,27854
6,DFW,YYC,AA,17847
6,DFW,YYZ,AC,14241
6,DFW,YYZ,AA,20279
6,DFW,YYZ,13Q,9
6,DFW,ZCL,MQ,3153
6,DFW,ZIH,MQ,1103
6,DFW,QRO,AA,24913
6,DFW,TQO,AA,18310
6,DLH,NUE,VJT,2
6,DLH,YWG,OO,66
6,DPA,GIG,VJT,5
6,DPA,LBG,3EQ,7
6,DPA,NTE,3EQ,8
6,DTW,AMM,RJ,7684
6,DTW,AMS,DL,46852
6,DTW,BWE,WGT,12
6,DTW,CDG,AF,16856
6,DTW,CDG,DL,28817
6,DTW,CUN,DL,21501
6,DTW,CUN,NK,4743
6,DTW,FCO,DL,15591
6,DTW,FRA,LH,12470
6,DTW,FRA,DL,11576
6,DTW,HND,DL,15730
6,DTW,ICN,DL,16818
6,DTW,IST,TK,11137
6,DTW,KEF,FI,5741
6,DTW,KEF,DL,5899
6,DTW,LHR,DL,12146
6,DTW,LTN,27Q,5
6,DTW,MEX,DL,7250
6,DTW,MTY,5D,4095
6,DTW,MUC,DL,6328
6,DTW,PVG,DL,14437
6,DTW,YQA,13Q,2
6,DTW,YUL,QK,8105
6,DTW,YUL,OO,784
6,DTW,YUL,9E,10957
6,DTW,YUL,VJT,10
6,DTW,YVR,WS,7695
6,DTW,YYC,WS,8371
6,DTW,YYZ,LH,366
6,DTW,YYZ,QK,8881
6,DTW,YYZ,OO,3185
6,DTW,YYZ,9E,10681
6,DTW,ZNQ,WGT,5
6,DTW,QRO,5D,3634
6,EGE,RBA,VJT,3
6,ELP,GUA,1BQ,25
6,ELP,GUA,GCA,449
6,ELP,SAP,GCA,22
6,ERI,YYZ,13Q,10
6,EUG,YYC,VJT,4
6,EWR,ABJ,SVW,4
6,EWR,ADD,ET,6787
6,EWR,AGP,UA,9420
6,EWR,AMS,UA,12658
6,EWR,AMS,VJT,2
6,EWR,ANU,UA,1534
6,EWR,ARN,SK,13778
6,EWR,ARN,UA,7573
6,EWR,ATH,UA,17288
6,EWR,AUA,UA,19524
6,EWR,AUA,B6,5465
6,EWR,BCN,UA,14503
6,EWR,BCN,36Q,1
6,EWR,BDA,UA,7748
6,EWR,BER,UA,12181
6,EWR,BGI,UA,1425
6,EWR,BOD,VJT,1
6,EWR,BOG,UA,16844
6,EWR,BOM,AI,7863
6,EWR,BON,UA,1407
6,EWR,BRU,UA,24477
6,EWR,BZE,UA,1196
6,EWR,CAI,VJT,2
6,EWR,CDG,AF,15232
6,EWR,CDG,UA,22812
6,EWR,CUN,UA,34425
6,EWR,CUN,B6,9059
6,EWR,CKY,SWQ,1
6,EWR,CPH,SK,11929
6,EWR,CPT,UA,5273
6,EWR,CTG,B6,306
6,EWR,CUR,UA,1185
6,EWR,DBV,UA,6829
6,EWR,DEL,AI,8733
6,EWR,DEL,UA,13161
6,EWR,DUB,EI,9857
6,EWR,DUB,UA,22252
6,EWR,DXB,UA,13839
6,EWR,EDI,UA,16174
6,EWR,FAB,0CQ,1
6,EWR,FCO,UA,29802
6,EWR,FRA,LH,18791
6,EWR,FRA,UA,16774
6,EWR,GCM,UA,1386
6,EWR,GRU,UA,14997
6,EWR,GUA,UA,8840
6,EWR,GVA,UA,7981
6,EWR,GYE,UA,149
6,EWR,HKG,VJT,4
6,EWR,HND,UA,14314
6,EWR,IST,TK,16413
6,EWR,IST,VJT,2
6,EWR,JED,VJT,8
6,EWR,JNB,UA,12801
6,EWR,KEF,FI,12611
6,EWR,KEF,UA,7504
6,EWR,KRK,LO,1936
6,EWR,LBG,VJT,4
6,EWR,LHR,BA,26227
6,EWR,LHR,UA,53086
6,EWR,LIM,UA,9294
6,EWR,LIR,UA,8437
6,EWR,LIR,B6,156
6,EWR,LIS,TP,24100
6,EWR,LIS,UA,18238
6,EWR,LTN,VJT,2
6,EWR,MAD,UA,12462
6,EWR,MBJ,UA,19306
6,EWR,MBJ,B6,7762
6,EWR,MEX,UA,13865
6,EWR,MGA,UA,151
6,EWR,MUC,LH,15201
6,EWR,MUC,UA,12340
6,EWR,MXP,UA,14856
6,EWR,MXP,B0,2214
6,EWR,NAP,UA,16672
6,EWR,NAS,UA,16453
6,EWR,NCE,UA,9207
6,EWR,NCE,B0,1352
6,EWR,NCE,QFX,10
6,EWR,NHT,VJT,3
6,EWR,NRT,UA,14060
6,EWR,OPO,TP,8186
6,EWR,OPO,UA,18035
6,EWR,ORY,B0,4192
6,EWR,ORY,BF,44403
6,EWR,OSL,SK,11916
6,EWR,PDL,UA,3973
6,EWR,PLS,UA,8497
6,EWR,PMI,UA,4818
6,EWR,POP,UA,3329
6,EWR,PTY,UA,18162
6,EWR,PUJ,UA,22101
6,EWR,PUJ,B6,10435
6,EWR,PVR,UA,1632
6,EWR,RZE,LO,2048
6,EWR,SAL,UA,8871
6,EWR,SAP,UA,4587
6,EWR,SCQ,IFQ,2
6,EWR,SDQ,UA,29401
6,EWR,SDQ,B6,9555
6,EWR,SID,SVW,4
6,EWR,SIN,SQ,8524
6,EWR,SJD,UA,3240
6,EWR,SJO,UA,19409
6,EWR,SKB,UA,705
6,EWR,SNN,UA,8161
6,EWR,STI,UA,29806
6,EWR,STI,B6,13632
6,EWR,SXM,UA,2260
6,EWR,TFS,UA,2855
6,EWR,TLV,LY,22230
6,EWR,TLV,UA,20054
6,EWR,TLV,VJT,2
6,EWR,UVF,UA,1149
6,EWR,VCE,UA,12484
6,EWR,VIE,OS,11592
6,EWR,VIE,LDQ,1
6,EWR,WAW,LO,8796
6,EWR,YHZ,QK,3798
6,EWR,YHZ,YX,6781
6,EWR,YOW,YX,10135
6,EWR,YQA,15Q,7
6,EWR,YQB,YX,7163
6,EWR,YQX,15Q,7
6,EWR,YUL,QK,13922
6,EWR,YUL,LX,155
6,EWR,YUL,SY,85
6,EWR,YUL,YX,10916
6,EWR,YVR,AC,13938
6,EWR,YVR,UA,9668
6,EWR,YYC,AC,8005
6,EWR,YYZ,AC,6540
6,EWR,YYZ,QK,22161
6,EWR,YYZ,SY,85
6,EWR,YYZ,YX,24975
6,EWR,YYZ,13Q,4
6,EWR,ZRH,UA,8142
6,EWR,ZRH,LX,11659
6,EWR,AZI,VJT,3
6,EWR,TQO,UA,7860
6,EWR,TQO,B6,139
6,FAR,BUD,KFQ,2
6,FAR,LBG,KFQ,1
6,FAR,YVR,DL,135
6,FAT,BJX,Y4,3283
6,FAT,GDL,AM,7788
6,FAT,GDL,Y4,19314
6,FAT,MLM,Y4,5037
6,FBS,CXH,KAH,14
6,FBS,YWH,KAH,234
6,FBS,ZNA,KAH,4
6,FLL,ANU,7H,34
6,FLL,ASD,2LQ,34
6,FLL,ASD,GWQ,6
6,FLL,AUA,WN,278
6,FLL,AUA,NK,5987
6,FLL,AXM,NK,4018
6,FLL,BAQ,NK,9921
6,FLL,BEL,AD,5060
6,FLL,BGI,GCA,58
6,FLL,BIM,3M,1133
6,FLL,BIM,2LQ,78
6,FLL,BOG,AV,9025
6,FLL,BOG,B6,2828
6,FLL,BOG,NK,9932
6,FLL,CAP,NK,12784
6,FLL,CUN,WN,762
6,FLL,CUN,B6,20944
6,FLL,CUN,NK,13564
6,FLL,CLO,NK,11834
6,FLL,CNF,AD,2412
6,FLL,CTG,NK,11769
6,FLL,CXY,2LQ,150
6,FLL,ELH,3M,3607
6,FLL,ELH,2LQ,36
6,FLL,FPO,3M,750
6,FLL,FPO,2LQ,8
6,FLL,GCM,WN,693
6,FLL,GCM,B6,58
6,FLL,GGT,OH,60
6,FLL,GGT,3M,2250
6,FLL,GHB,3M,238
6,FLL,GHC,2LQ,46
6,FLL,GOA,1XQ,12
6,FLL,GUA,NK,17497
6,FLL,GYE,B6,7359
6,FLL,GYE,NK,8787
6,FLL,HAV,WN,1873
6,FLL,KIN,B6,20495
6,FLL,KIN,NK,8190
6,FLL,LIM,AA,190
6,FLL,LIM,B6,2759
6,FLL,LIN,VJT,9
6,FLL,MAO,AD,1083
6,FLL,MBJ,WN,2258
6,FLL,MBJ,B6,26072
6,FLL,MBJ,NK,10546
6,FLL,MDE,B6,8752
6,FLL,MDE,NK,16536
6,FLL,MGA,NK,10144
6,FLL,MHH,3M,3865
6,FLL,MHH,04Q,7
6,FLL,MHH,2LQ,50
6,FLL,MID,B6,162
6,FLL,NAS,WN,774
6,FLL,NAS,DL,116
6,FLL,NAS,B6,19475
6,FLL,NAS,2LQ,34
6,FLL,NAS,GWQ,1
6,FLL,NAS,WU,1913
6,FLL,NCE,IFQ,11
6,FLL,NCE,KFQ,9
6,FLL,NMC,2LQ,18
6,FLL,NSB,2LQ,1349
6,FLL,PAP,B6,5786
6,FLL,PAP,NK,6732
6,FLL,PDL,AOQ,2
6,FLL,PLS,WN,790
6,FLL,PLS,B6,68
6,FLL,POS,BW,4423
6,FLL,PTY,CM,5953
6,FLL,PUJ,WN,1027
6,FLL,PUJ,B6,21474
6,FLL,PUJ,NK,11413
6,FLL,RAK,VJT,1
6,FLL,REC,AD,2334
6,FLL,RSD,2LQ,52
6,FLL,SAL,NK,8937
6,FLL,SAP,NK,11133
6,FLL,SAQ,2LQ,25
6,FLL,SDQ,B6,8333
6,FLL,SDQ,NK,17521
6,FLL,SJO,B6,8508
6,FLL,SJO,NK,20062
6,FLL,STI,AA,156
6,FLL,STI,NK,3923
6,FLL,SVD,GCA,28
6,FLL,SXM,NK,5383
6,FLL,TLV,LY,3460
6,FLL,UIO,B6,2901
6,FLL,UVF,GCA,36
6,FLL,VCP,AD,15893
6,FLL,WKR,2LQ,10
6,FLL,WTD,2LQ,2
6,FLL,XPL,NK,9361
6,FLL,YAM,13Q,10
6,FLL,YEG,AC,655
6,FLL,YEG,DL,269
6,FLL,YEG,WS,408
6,FLL,YEG,13Q,12
6,FLL,YEG,GCA,253
6,FLL,YMM,13Q,12
6,FLL,YQB,TS,1738
6,FLL,YUL,TS,9067
6,FLL,YUL,RV,18885
6,FLL,YYC,WS,947
6,FLL,YYZ,WS,4348
6,FLL,YYZ,07Q,10158
6,FLL,YYZ,PD,6482
6,FLL,YYZ,RV,20631
6,FLL,BS3,2LQ,34
6,FOK,BUD,VJT,4
6,FOK,BZZ,27Q,6
6,FOK,CIA,VJT,8
6,FOK,FAB,VJT,4
6,FOK,FLR,27Q,5
6,FOK,HKG,VJT,8
6,FOK,KIR,3FQ,12
6,FOK,NAS,VJT,2
6,FOK,NCE,27Q,7
6,FOK,OSL,36Q,20
6,FOK,PEG,VJT,7
6,FOK,YTZ,04Q,3
6,FOK,YYZ,13Q,2
6,FOK,ZRH,VJT,2
6,FPR,ELH,04Q,6
6,FPR,TCB,04Q,3
6,FRD,YVR,KAH,10
6,FRD,YZT,KAH,5
6,FRG,LIN,VJT,18
6,FRG,LTN,VJT,2
6,FRG,YCL,04Q,8
6,FSD,MEX,DL,111
6,FTW,SNN,CRV,5
6,FTY,KLU,GCQ,17
6,FXE,ASD,3BQ,284
6,FXE,BIM,04Q,10
6,FXE,CCZ,3BQ,447
6,FXE,ELH,04Q,8
6,FXE,NAS,04Q,8
6,FXE,NAS,IWQ,276
6,FXE,NMC,IWQ,3
6,FXE,SAQ,3BQ,998
6,FXE,TCB,04Q,2
6,FXE,TZN,3BQ,434
6,FXE,YKF,13Q,8
6,FXE,YOW,13Q,8
6,FXE,YYZ,13Q,14
6,FXE,ZRH,AOQ,5
6,FXE,TYM,3BQ,18
6,GFK,YYC,LF,5
6,GRR,LBG,VJT,4
6,GSP,ATH,AOQ,4
6,GSP,YYZ,13Q,9
6,GUM,CRK,UA,162
6,GUM,FUK,UA,2527
6,GUM,HND,UA,4459
6,GUM,ICN,KE,14846
6,GUM,ICN,LJ,10810
6,GUM,ICN,7C,14098
6,GUM,KIX,UA,5911
6,GUM,MNL,UA,8548
6,GUM,NGO,UA,2015
6,GUM,NRT,JL,5530
6,GUM,NRT,UA,21004
6,GUM,PNI,UA,744
6,GUM,PUS,LJ,8401
6,GUM,ROR,UA,4525
6,GUM,TKK,UA,5493
6,GUM,YAP,UA,1476
6,HNL,AKL,DL,234
6,HNL,AKL,NZ,6297
6,HNL,APW,FJ,961
6,HNL,CXI,FJ,473
6,HNL,FUK,HA,6086
6,HNL,HKG,UA,574
6,HNL,HND,JL,26244
6,HNL,HND,HA,25699
6,HNL,HND,DL,10697
6,HNL,HND,NH,12207
6,HNL,ICN,KE,15996
6,HNL,ICN,HA,11117
6,HNL,ICN,OZ,10947
6,HNL,KIX,JL,8605
6,HNL,KIX,HA,15383
6,HNL,MAJ,UA,4309
6,HNL,MEL,JQ,5648
6,HNL,NAN,FJ,1405
6,HNL,NGO,JL,6101
6,HNL,NRT,JL,10659
6,HNL,NRT,HA,12798
6,HNL,NRT,NH,37989
6,HNL,NRT,ZG,8196
6,HNL,PPT,HA,2837
6,HNL,RAR,HA,1219
6,HNL,SYD,QF,9112
6,HNL,SYD,HA,8017
6,HNL,SYD,JQ,9934
6,HNL,TSA,VJT,2
6,HNL,YVR,AC,9207
6,HNL,YVR,WS,9451
6,HNL,YYC,WS,1612
6,HOU,BHX,15Q,8
6,HOU,BHX,WGT,1
6,HOU,BZE,WN,10388
6,HOU,CIA,36Q,5
6,HOU,CUN,WN,29178
6,HOU,CZM,WN,7878
6,HOU,KIN,WN,166
6,HOU,LIR,WN,12434
6,HOU,MBJ,WN,9134
6,HOU,PUJ,WN,2478
6,HOU,PVR,WN,9306
6,HOU,SJD,WN,21300
6,HOU,SJO,WN,9182
6,HOU,VIE,GCQ,2
6,HOU,YLW,13Q,4
6,HPN,AEY,VJT,5
6,HPN,ANR,FYQ,6
6,HPN,BER,27Q,6
6,HPN,BOH,VJT,6
6,HPN,CAI,HUQ,10
6,HPN,CAT,VJT,2
6,HPN,FAB,VJT,6
6,HPN,GOT,15Q,4
6,HPN,GRS,VJT,4
6,HPN,IBZ,VJT,1
6,HPN,JTR,VJT,3
6,HPN,KIR,3FQ,91
6,HPN,LBG,VJT,15
6,HPN,LIN,HUQ,9
6,HPN,MXP,LDQ,2
6,HPN,NCE,VJT,2
6,HPN,NHT,VJT,4
6,HPN,PDP,VJT,8
6,HPN,PEG,IFQ,5
6,HPN,RKV,VJT,5
6,HPN,YCL,04Q,12
6,HPN,YQA,04Q,2
6,HPN,YUL,04Q,2
6,HPN,YYG,04Q,2
6,HPN,YYZ,13Q,36
6,HPN,YZV,04Q,8
6,HPN,ZRH,VJT,1
6,HPN,DSS,VJT,6
6,HRL,BOG,GCA,1152
6,HRL,CUN,SY,2617
6,HRL,GUA,GCA,1985
6,HRL,GYE,GCA,987
6,HRL,MEX,GCA,883
6,HRL,SAL,GCA,1113
6,HRL,SAP,GCA,1840
6,HTO,YTZ,04Q,4
6,HYA,BDA,04Q,3
6,HYA,FAB,VJT,5
6,IAD,ACC,UA,5905
6,IAD,ADD,ET,18560
6,IAD,AMM,UA,5955
6,IAD,AMS,KL,14348
6,IAD,AMS,UA,11716
6,IAD,ATH,UA,13707
6,IAD,ATH,36Q,12
6,IAD,AUA,UA,10039
6,IAD,AUA,B6,152
6,IAD,AUH,EY,16247
6,IAD,BAQ,AV,60
6,IAD,BCN,UA,12692
6,IAD,BDA,UA,164
6,IAD,BDA,W2,2
6,IAD,BGI,UA,1177
6,IAD,BOG,AV,16214
6,IAD,BRU,UA,18668
6,IAD,BRU,SN,8580
6,IAD,BZE,UA,147
6,IAD,CDG,AF,32328
6,IAD,CDG,UA,23882
6,IAD,CUN,AA,189
6,IAD,CUN,UA,19988
6,IAD,CMN,AT,12029
6,IAD,CPH,SK,11967
6,IAD,CPT,UA,6109
6,IAD,DEL,AI,9733
6,IAD,DOH,QR,36960
6,IAD,DUB,EI,20389
6,IAD,DUB,UA,9847
6,IAD,EDI,UA,9054
6,IAD,FCO,AZ,11452
6,IAD,FCO,UA,26882
6,IAD,FRA,LH,25967
6,IAD,FRA,UA,32339
6,IAD,GCM,UA,3528
6,IAD,GEO,AA,158
6,IAD,GRU,UA,11348
6,IAD,GUA,LR,4707
6,IAD,GUA,TA,3627
6,IAD,GUA,UA,4829
6,IAD,GVA,UA,9802
6,IAD,GVA,17Q,7
6,IAD,HND,NH,11612
6,IAD,HND,UA,14313
6,IAD,ICN,KE,14627
6,IAD,IST,TK,36044
6,IAD,JED,SV,8682
6,IAD,JED,VJT,4
6,IAD,KEF,FI,16800
6,IAD,KEF,OG,9453
6,IAD,KLU,ATQ,2
6,IAD,LBG,QFX,3
6,IAD,LFW,ET,5002
6,IAD,LHR,BA,37772
6,IAD,LHR,VS,17025
6,IAD,LHR,UA,29831
6,IAD,LIM,LP,208
6,IAD,LIS,TP,17314
6,IAD,LIS,UA,12018
6,IAD,LOS,UA,5420
6,IAD,MAD,IB,8487
6,IAD,MAD,UA,12752
6,IAD,MAD,KFQ,2
6,IAD,MBJ,UA,10181
6,IAD,MEX,UA,7711
6,IAD,MUC,LH,26131
6,IAD,MUC,UA,10821
6,IAD,NAP,3EQ,25
6,IAD,NAS,UA,5538
6,IAD,NRT,UA,182
6,IAD,PEK,CA,4160
6,IAD,PLS,UA,7146
6,IAD,PMO,VJT,6
6,IAD,PTY,CM,26551
6,IAD,PTY,UA,171
6,IAD,PUJ,UA,11850
6,IAD,PUJ,B6,194
6,IAD,RBA,0Q,1
6,IAD,RUH,SV,5919
6,IAD,SAL,TA,31432
6,IAD,SAL,UA,4113
6,IAD,SAL,N3,14469
6,IAD,SJO,LR,3954
6,IAD,SJO,UA,142
6,IAD,SOF,X9,343
6,IAD,STI,UA,175
6,IAD,SXM,UA,2407
6,IAD,TER,W2,2
6,IAD,TLC,VJT,1
6,IAD,VIE,OS,11627
6,IAD,YHZ,UA,106
6,IAD,YOW,G7,7442
6,IAD,YQX,UA,244
6,IAD,YUL,QK,3736
6,IAD,YUL,YX,10994
6,IAD,YVR,AC,7841
6,IAD,YVR,UA,8356
6,IAD,YYC,UA,1238
6,IAD,YYC,WS,2424
6,IAD,YYZ,QK,7928
6,IAD,YYZ,SY,42
6,IAD,YYZ,YX,14826
6,IAD,ZRH,AA,229
6,IAD,ZRH,UA,9927
6,IAD,ZRH,LX,11510
6,IAD,ZRH,VJT,4
6,IAD,DWC,VJT,1
6,IAH,ACA,YV,699
6,IAH,AGU,OO,7333
6,IAH,AKL,NZ,14825
6,IAH,AMS,KL,13454
6,IAH,AMS,UA,13169
6,IAH,AUA,UA,3315
6,IAH,BJX,UA,12889
6,IAH,BJX,OO,3447
6,IAH,BJX,VB,4332
6,IAH,BOG,AA,120
6,IAH,BOG,UA,17934
6,IAH,BON,UA,1409
6,IAH,BZE,UA,20015
6,IAH,CDG,AF,15860
6,IAH,CUN,AA,360
6,IAH,CUN,UA,68069
6,IAH,CUN,NK,7257
6,IAH,CUN,F9,10055
6,IAH,CZM,UA,8888
6,IAH,DOH,QR,18318
6,IAH,EZE,UA,14284
6,IAH,FCO,AA,270
6,IAH,FRA,LH,19502
6,IAH,FRA,UA,14472
6,IAH,GCM,UA,9748
6,IAH,GDL,UA,6629
6,IAH,GDL,YV,7690
6,IAH,GDL,VB,5577
6,IAH,GDL,Y4,11124
6,IAH,GEO,UA,2203
6,IAH,GIG,UA,10816
6,IAH,GRU,UA,13601
6,IAH,GUA,UA,25433
6,IAH,GUA,NK,4858
